initial_cutloss_pct,breakeven_trigger_pct,breakeven_lock_pct,atr_multiplier,min_dollar_vol,freeze_days,trade_count,win_rate_pct,net_profit_pct,profit_factor,max_drawdown_pct
0.03,0.1,0.02,2.0,500000.0,10,322,27.639751552795033,16665.25302843848,2.083406895369814,-64.3400570606037
0.03,0.1,0.02,2.0,500000.0,20,238,23.52941176470588,753.52893797671,1.6542463303548904,-66.55288011346452
0.03,0.1,0.02,2.0,500000.0,30,187,31.016042780748666,9168.326648642782,2.6082211529971113,-32.39308533224385
0.03,0.1,0.02,2.0,1000000.0,0,530,28.30188679245283,121530.56701067297,1.956037094721294,-81.95473263388993
0.03,0.1,0.02,2.0,1000000.0,5,423,24.113475177304963,4314.514186071432,1.656637560110714,-88.6309069948799
0.03,0.1,0.02,2.0,1000000.0,10,322,27.639751552795033,16665.25302843848,2.083406895369814,-64.3400570606037
0.03,0.1,0.02,2.0,1000000.0,20,238,23.52941176470588,753.52893797671,1.6542463303548904,-66.55288011346452
0.03,0.1,0.02,2.0,1000000.0,30,187,31.016042780748666,9168.326648642782,2.6082211529971113,-32.39308533224385
0.03,0.1,0.02,2.0,5000000.0,0,530,28.30188679245283,121530.56701067297,1.956037094721294,-81.95473263388993
0.03,0.1,0.02,2.0,5000000.0,5,423,24.113475177304963,4314.514186071432,1.656637560110714,-88.6309069948799
0.03,0.1,0.02,2.0,5000000.0,10,322,27.639751552795033,16665.25302843848,2.083406895369814,-64.3400570606037
0.03,0.1,0.02,2.0,5000000.0,20,238,23.52941176470588,753.52893797671,1.6542463303548904,-66.55288011346452
0.03,0.1,0.02,2.0,5000000.0,30,187,31.016042780748666,9168.326648642782,2.6082211529971113,-32.39308533224385
0.03,0.1,0.02,2.5,500000.0,0,486,23.25102880658436,15792.561790396505,1.807102051409102,-86.02909679597803
0.03,0.1,0.02,2.5,500000.0,5,390,20.51282051282051,1468.3602797248686,1.605548118838647,-89.15042751199631
0.03,0.1,0.02,2.5,500000.0,10,297,24.242424242424242,6189.776111505348,1.9724026492646947,-66.51153957786126
0.03,0.1,0.02,2.5,500000.0,20,222,25.225225225225223,1135.7156331413457,1.7920095659021396,-59.641648588192744
0.03,0.1,0.02,2.5,500000.0,30,177,29.37853107344633,9122.046995897024,2.693810588172058,-40.768439408107696
0.03,0.1,0.02,2.5,1000000.0,0,486,23.25102880658436,15792.561790396505,1.807102051409102,-86.02909679597803
0.03,0.1,0.02,2.5,1000000.0,5,390,20.51282051282051,1468.3602797248686,1.605548118838647,-89.15042751199631
0.03,0.1,0.02,2.5,1000000.0,10,297,24.242424242424242,6189.776111505348,1.9724026492646947,-66.51153957786126
0.03,0.1,0.02,2.5,1000000.0,20,222,25.225225225225223,1135.7156331413457,1.7920095659021396,-59.641648588192744
0.03,0.1,0.02,2.5,1000000.0,30,177,29.37853107344633,9122.046995897024,2.693810588172058,-40.768439408107696
0.03,0.1,0.02,2.5,5000000.0,0,486,23.25102880658436,15792.561790396505,1.807102051409102,-86.02909679597803
0.03,0.1,0.02,2.5,5000000.0,5,390,20.51282051282051,1468.3602797248686,1.605548118838647,-89.15042751199631
0.03,0.1,0.02,2.5,5000000.0,10,297,24.242424242424242,6189.776111505348,1.9724026492646947,-66.51153957786126
0.03,0.1,0.02,2.5,5000000.0,20,222,25.225225225225223,1135.7156331413457,1.7920095659021396,-59.641648588192744
0.03,0.1,0.02,2.5,5000000.0,30,177,29.37853107344633,9122.046995897024,2.693810588172058,-40.768439408107696
0.03,0.1,0.02,3.0,500000.0,0,446,22.19730941704036,7488.974226184777,1.8086226777564436,-86.75840822883254
0.03,0.1,0.02,3.0,500000.0,5,352,21.59090909090909,1300.2576814182485,1.6903266632769125,-88.51514172984305
0.03,0.1,0.02,3.0,500000.0,10,271,25.092250922509223,4098.522433987852,2.0068274352015854,-69.25476338792369
0.03,0.1,0.02,3.0,500000.0,20,215,22.790697674418606,827.2325050154045,1.8065936975253638,-63.41019866853157
0.03,0.1,0.02,3.0,500000.0,30,165,28.484848484848484,3697.287639572312,2.525468900527111,-46.318386744227546
0.03,0.1,0.02,3.0,1000000.0,0,446,22.19730941704036,7488.974226184777,1.8086226777564436,-86.75840822883254
